date_time,x1646500,x1645000,x1644000,x1643000,x1638500,x1636500,x1619500,x1618000,x1616500,x1614500,x1613000,x1611500,x1610155,x1610000,x1609000,x1608500,x1604500,x1603000,x1601500,x1598500,x1595800,x1597500,x1595500,x1596500,x1595790,x1597490
5/20/2017 23:00,13600,104,629,722,10700,3260,233,6520,257,516,4340,583,53,3330,137,1150,301,1260,335,613,346,191,372,56,1466.32,1461.89
5/21/2017 0:00,13600,102,629,722,10600,3210,237,6460,257,516,4310,578,52,3320,137,1140,301,1240,335,613,346,191,368.0000006,53,1466.33,1461.87
5/21/2017 1:00,13500,102,622,728,10500,3180,233,6460,257,516,4250,578,52,3300,137,1130,297,1220,335,613,346,191,364.0000006,53,1466.33,1461.85
5/21/2017 2:00,13400,99,615,722,10400,3160,233,6410,257,512,4230,578,51,3280,135,1120,297,1210,335,619,346,191,364,53,1466.34,1461.83
5/21/2017 3:00,13200,99,607,722,10300,3130,233,6350,257,512,4200,578,51,3260,135,1110,293,1200,331,613,346,191,364.0000006,51,1466.35,1461.81
5/21/2017 4:00,13000,95,600,716,10300,3130,230,6380,254,507,4180,578,51,3240,134,1100,293,1190,327,613,346,191,360,51,1466.35,1461.79
5/21/2017 5:00,13000,93,592,704,10200,3110,230,6320,254,507,4160,578,51,3210,134,1090,293,1190,327,619,346,191,360,51,1466.36,1461.77
5/21/2017 6:00,12900,87,584,698,10100,3130,230,6290,252,507,4140,572,50,3190,132,1090,289,1190,327,613,346,191,360,51,1466.36,1461.74
5/21/2017 7:00,12900,83,577,693,10100,3130,230,6200,252,507,4110,572,50,3150,130,1080,289,1170,323,613,346,191,360.0000006,51,1466.37,1461.72
5/21/2017 8:00,12700,83,569,681,10000,3130,230,6140,252,502,4090,567,50,3130,130,1080,286,1170,323,613,346,191,356,51,1466.37,1461.7
5/21/2017 9:00,12500,81,569,675,9990,3130,230,6140,252,502,4090,567,48,3080,128,1070,286,1170,323,613,346,191,356,50,1466.37,1461.68
5/21/2017 10:00,12500,79,562,670,9900,3130,230,6080,252,502,4070,567,48,3060,128,1070,286,1170,323,613,346,191,356,51,1466.38,1461.65
5/21/2017 11:00,12300,81,562,664,9860,3130,230,6080,252,502,4050,561,48,3020,128,1060,282,1160,320,613,346,191,356,50,1466.38,1461.63
5/21/2017 12:00,12300,81,554,658,9860,3130,227,6020,252,502,4040,561,47,3000,127,1050,278,1160,320,606,346,191,356,50,1466.39,1461.61
5/21/2017 13:00,12100,87,554,653,9820,3110,227,5970,252,502,4020,556,47,2980,127,1050,278,1160,320,613,346,191,356,50,1466.4,1461.58
5/21/2017 14:00,12100,95,547,653,9780,3110,227,5910,252,502,4000,556,47,2960,127,1040,275,1160,316,613,346,191,356,50,1466.4,1461.56
5/21/2017 15:00,12000,95,539,647,9740,3090,227,5850,252,497,3980,556,46,2940,127,1030,275,1150,316,613,346,191,356,50.00000028,1466.4,1461.54
5/21/2017 16:00,11900,95,539,647,9740,3080,227,5850,250,497,3950,550,46,2930,127,1020,278,1150,312,613,346,191,356,48,1466.41,1461.52
5/21/2017 17:00,11800,91,532,642,9700,3060,224,5790,250,497,3930,545,46,2920,127,1020,271,1150,312,613,346,191,356,48,1466.41,1461.5
5/21/2017 18:00,11700,91,532,642,9660,3040,227,5790,248,497,3910,540,46,2910,127,1010,268,1150,309,613,346,191,356,48,1466.42,1461.48
5/21/2017 19:00,11700,89,525,636,9620,3040,227,5730,248,492,3880,535,45,2900,127,1010,264,1140,309,613,346,191,356,48,1466.41,1461.46
5/21/2017 20:00,11600,89,525,631,9550,3030,227,5730,243,492,3860,535,45,2880,125,1000,268,1140,305,613,346,191,356,46.99999986,1466.42,1461.43
5/21/2017 21:00,11500,87,518,631,9510,2990,227,5680,243,488,3830,530,45,2880,125,995,264,1140,305,605.999999,346,191,356.0000006,47,1466.44,1461.41
5/21/2017 22:00,11400,85,518,625,9470,2990,227,5650,239,488,3790,524,44,2850,125,995,261,1140,305,612.999999,346,191,352,46,1466.44,1461.39
5/21/2017 23:00,11400,87,512,625,9390,2990,227,5620,239,483,3760,519,44,2850,125,986,261,1140,302,606,346,191,352.0000006,46.00000014,1466.44,1461.37
5/22/2017 0:00,11400,87,512,625,9350,2980,227,5590,239,483,3740,514,43,2830,123,986,257,1130,302,606,346,191,348,46,1466.45,1461.34
5/22/2017 1:00,11200,89,512,620,9310,2980,227,5530,239,483,3710,509,43,2830,123,986,257,1130,298,606,346,191,348,46,1466.45,1461.32
5/22/2017 2:00,11200,89,512,615,9270,2960,227,5510,236,478,3670,504,43,2810,123,986,254,1120,298,606,346,191,344,46,1466.45,1461.29
5/22/2017 3:00,11100,89,505,615,9190,2960,227,5530,236,478,3640,504,43,2810,122,995,254,1120,298,606.000001,346,191,344,44.00000029,1466.46,1461.27
5/22/2017 4:00,11100,83,498,615,9150,2960,227,5510,234,478,3620,500,41,2800,122,1020,251,1120,298,606.000001,346,189,344,46,1466.46,1461.25
5/22/2017 5:00,11100,81,498,609,9070,2960,227,5480,234,474,3600,495,41,2790,122,1050,247,1120,295,606,346,189,340.0000006,44,1466.47,1461.22
5/22/2017 6:00,11100,79,498,609,9110,2950,227,5390,234,474,3590,490,41,2780,120,1070,251,1120,295,606,346,189,340,44,1466.47,1461.2
5/22/2017 7:00,11100,79,498,620,9110,2950,227,5360,234,474,3570,490,40,2750,120,1100,247,1110,295,606,346,140.0000034,340,44,1466.48,1461.19
5/22/2017 8:00,11200,79,498,620,9070,2960,227,5170,234,474,3550,485,40,2750,120,1130,247,1110,295,594.0000059,310.0000044,122.0000004,340,44,1466.48,1461.18
5/22/2017 9:00,11100,81,498,653,9030,2960,227,5200,234,474,3540,480,40,2740,118,1160,244,1110,288,531,300.9999994,121,336,43,1466.49,1461.17
5/22/2017 10:00,11100,85,498,670,8990,2950,227,5250,234,474,3520,480,40,2730,118,1190,244,1110,288,514.0000032,297,121,336,43.00000014,1466.49,1461.16
5/22/2017 11:00,11100,102,498,664,8990,2930,224,5310,234,474,3500,475,40,2730,116,1230,241,1110,288,487.0000009,297.0000006,121,336,43,1466.5,1461.16
5/22/2017 12:00,11200,111,505,664,8960,2910,224,5390,239,469,3490,475,39,2740,116,1260,241,1110,288,481,297,121,333.0000004,42.99999986,1466.52,1461.15
5/22/2017 13:00,11100,117,518,658,8920,2900,224,5310,239,474,3490,471,39,2750,116,1280,237,1110,285,481,297,121,333,43,1466.52,1461.13
5/22/2017 14:00,11100,120,525,653,8840,2900,224,5310,241,474,3470,466,39,2790,116,1280,237,1110,285,476.0000007,297,121,333,43,1466.52,1461.13
5/22/2017 15:00,11000,120,539,653,8800,2880,224,5220,241,469,3450,466,39,2810,114,1280,237,1100,285,476,297,121,333,42,1466.53,1461.13
5/22/2017 16:00,11000,117,547,653,8720,2880,224,5220,239,469,3440,466,38,2830,114,1270,234,1100,281,476,297,121,333,42.00000014,1466.53,1461.12
5/22/2017 17:00,11000,108,554,647,8680,2860,227,5200,239,469,3420,461,38,2850,114,1250,231,1100,278,471,297,121,329,42,1466.54,1461.11
5/22/2017 18:00,10900,108,562,647,8650,2860,227,5030,236,464,3400,461,38,2880,114,1240,237,1100,278,476,297,121,329,42,1466.55,1461.1
5/22/2017 19:00,10900,108,569,647,8650,2830,230,4790,234,464,3390,456,38,2900,114,1230,228,1090,274,470.9999993,297,121,328.9999994,42,1466.55,1461.1
5/22/2017 20:00,10800,104,577,642,8650,2820,230,4520,234,464,3370,456,38,2920,113,1220,225,1060,271,470.9999993,297,121,333,40,1466.55,1461.09
5/22/2017 21:00,10700,104,592,642,8650,2800,230,4600,232,464,3350,452,37,2920,113,1190,225,1050,274,476,297,121,333,40,1466.57,1461.08
5/22/2017 22:00,10700,104,607,647,8650,2780,233,4840,232,460,3350,452,37,2920,113,1180,231,1030,271,470.9999993,297,121,329,40,1466.57,1461.07
5/22/2017 23:00,10500,106,615,647,8610,2770,233,5060,234,464,3340,447,37,2920,113,1170,222,1010,268,476,297,121,329,39.00000015,1466.58,1461.06
5/23/2017 0:00,10500,104,615,642,8570,2750,233,5170,234,460,3340,447,37,2910,113,1150,219,1000,268,471,297,118.9999997,325.0000006,39,1466.58,1461.06
5/23/2017 1:00,10500,104,615,647,8490,2740,233,5110,236,460,3340,443,36,2900,111,1150,215,964,268,471,297,119,325.0000006,39,1466.58,1461.05
5/23/2017 2:00,10400,104,615,642,8420,2740,233,5090,239,460,3340,438,36,2880,111,1130,215,952,268,471,297,120.9999997,321,38.00000015,1466.6,1461.04
5/23/2017 3:00,10300,102,615,642,8260,2720,230,5060,239,460,3340,438,36,2850,111,1120,212,941,265,471,297,121,317,38,1466.6,1461.03
5/23/2017 4:00,10300,93,600,642,8150,2720,230,4980,236,460,3350,438,36,2830,109,1110,212,941,265,471,297,121,317,38,1466.6,1461.01
5/23/2017 5:00,10300,89,592,642,8070,2710,230,4890,234,455,3370,433,35,2810,109,1100,212,941,265,471,297,121.0000003,314,38,1466.61,1461
5/23/2017 6:00,10200,85,577,642,8070,2690,230,4890,234,455,3390,429,35,2790,109,1090,209,941,265,471,297,121.0000003,314,37.99999985,1466.6,1461
5/23/2017 7:00,10100,79,569,642,8070,2670,230,4810,234,451,3400,429,35,2740,109,1080,209,929,261,471,297,119.0000016,314.0000006,40,1466.61,1460.99
5/23/2017 8:00,10000,79,562,642,8110,2670,230,4760,234,451,3420,429,35,2710,107,1070,206,929,261,471,297,93.00000044,310,39.99999985,1466.62,1460.98
5/23/2017 9:00,10100,77,554,642,8150,2660,227,4790,232,446,3440,424,35,2680,105,1060,206,929,261,466.0000031,297,91,310,39,1466.62,1460.98
5/23/2017 10:00,9910,79,547,642,8190,2640,227,4730,232,451,3450,424,34,2640,105,1050,204,929,261,440,297,91,310,39,1466.63,1460.97
5/23/2017 11:00,9910,87,539,642,8150,2640,227,4730,232,446,3450,424,34,2610,105,1050,204,929,261,435,297,91,310,39,1466.63,1460.97
5/23/2017 12:00,10000,91,532,647,8110,2610,224,4680,232,446,3450,420,34,2580,104,1040,204,917,258,440.0000007,297,91,310,39,1466.63,1460.97
5/23/2017 13:00,9910,91,525,653,8070,2600,224,4680,234,451,3450,420,34,2560,104,1030,201,917,255,435,297,91,310,38,1466.64,1460.97
5/23/2017 14:00,9910,93,518,653,8040,2580,224,4680,234,446,3440,420,34,2530,104,1030,201,917,258,439.9999993,297,91,310,38,1466.64,1460.96
5/23/2017 15:00,9810,89,518,647,8000,2570,220,4630,234,446,3440,415,34,2510,102,1010,198,917,255,435,297,91,310,36.99999985,1466.65,1460.96
5/23/2017 16:00,9810,89,512,647,7960,2570,220,4600,230,446,3420,415,33,2500,102,1010,198,917,255,435.0000007,297,91,310.0000006,37,1466.66,1460.96
5/23/2017 17:00,9810,85,512,642,7920,2570,224,4650,230,442,3390,410,33,2490,102,1000,198,917,255,435,297,91,306,37,1466.66,1460.95
5/23/2017 18:00,9810,87,505,642,7850,2570,224,4600,230,442,3370,410,33,2480,100,995,195,906,255,435.0000007,297,91,303.0000004,37,1466.65,1460.95
5/23/2017 19:00,9720,83,505,636,7810,2580,224,4600,228,442,3340,410,33,2470,100,986,195,906,252,435,297,91,303,36.99999985,1466.67,1460.95
5/23/2017 20:00,9720,85,505,631,7810,2570,224,4600,226,442,3320,405,33,2460,100,986,192,906,252,435,297,91,306,36,1466.67,1460.95
5/23/2017 21:00,9620,85,498,631,7810,2580,224,4570,226,442,3290,405,33,2460,102,977,189,906,252,440,296.9999994,91,309.9999994,36,1466.69,1460.95
5/23/2017 22:00,9520,85,498,625,7770,2580,224,4630,223,437,3250,400,33,2460,102,977,189,894,252,449.9999993,301,91,316.999999,37,1466.69,1460.95
5/23/2017 23:00,9620,89,498,620,7770,2580,224,4600,226,442,3240,400,34,2460,104,977,189,894,252,459.9999993,301,93,332.999999,37,1466.72,1460.96
5/24/2017 0:00,9430,91,498,620,7770,2600,224,4630,226,442,3220,405,35,2460,107,977,192,894,258,475.9999993,305,94,343.9999988,37.99999985,1466.74,1460.97
5/24/2017 1:00,9520,93,498,620,7770,2600,227,4680,228,446,3210,405,35,2470,109,986,195,894,258,486.9999991,301,94,363.9999982,39,1466.75,1460.98
5/24/2017 2:00,9430,95,498,620,7770,2600,227,4650,230,446,3170,410,35,2460,109,995,201,894,258,487,305.0000006,94.00000015,384.9999976,40,1466.76,1460.98
5/24/2017 3:00,9520,97,505,620,7770,2600,227,4710,234,446,3160,410,35,2460,109,995,206,894,258,481,301,93,414.9999973,40,1466.78,1460.98
5/24/2017 4:00,9430,95,512,620,7770,2600,227,4650,234,446,3140,405,34,2460,109,995,212,894,258,476.0000007,301,93,441.9999979,39.9999997,1466.8,1460.98
5/24/2017 5:00,9430,97,518,620,7770,2580,227,4680,234,442,3130,405,35,2460,109,995,219,906,258,476.0000007,301,93,468.9999979,39.9999997,1466.81,1460.99
5/24/2017 6:00,9430,102,532,620,7740,2580,230,4680,234,446,3130,400,34,2460,107,995,225,906,255,471,301,93.0000003,497.999997,42.0000003,1466.83,1460.98
5/24/2017 7:00,9430,106,547,615,7740,2570,233,4650,234,442,3110,400,34,2460,107,995,228,917,252,466.0000007,301.0000006,91,527.9999978,42,1466.85,1460.99
5/24/2017 8:00,9430,120,554,615,7740,2570,233,4650,234,442,3090,400,35,2460,105,995,231,929,252,466,297,91,557.9999984,42,1466.89,1460.99
5/24/2017 9:00,9330,129,569,615,7700,2570,230,4630,234,442,3080,395,35,2460,105,995,228,952,252,466,301.0000006,91,573.9999993,41.99999985,1466.9,1460.99
5/24/2017 10:00,9330,142,584,620,7740,2570,230,4630,234,442,3060,395,35,2460,104,986,225,976,249,460,297,91,569.0000007,43,1466.94,1461
5/24/2017 11:00,9240,146,600,620,7700,2580,271,4710,234,442,3060,395,35,2450,104,986,219,1010,249,460,297,91,564.0000009,42,1466.96,1461
5/24/2017 12:00,9330,138,607,620,7740,2580,275,4630,239,442,3050,395,35,2450,104,977,219,1020,246,459.9999993,297,91,548.0000015,42,1466.99,1461
5/24/2017 13:00,9240,133,629,625,7740,2580,275,4680,241,442,3050,390,35,2450,104,977,212,1030,249,455,296.9999994,91,533.0000007,41.9999997,1467.01,1460.99
5/24/2017 14:00,9240,129,637,631,7740,2580,279,4600,243,442,3030,390,36,2450,104,967,209,1030,246,455,297,91,513.0000015,40,1467.04,1461
5/24/2017 15:00,9330,123,652,636,7740,2580,275,4570,248,442,3020,390,36,2450,102,967,206,1030,246,455,301,91,498.0000015,40,1467.07,1461
5/24/2017 16:00,9240,120,675,636,7740,2580,271,4550,257,442,3020,390,36,2450,102,967,204,1020,246,450.0000007,297,91,484.0000013,40,1467.08,1461
5/24/2017 17:00,9240,111,713,642,7740,2580,268,4550,271,442,3020,390,36,2450,102,967,204,1020,246,450,297,91,469.0000008,40.00000015,1467.1,1461
5/24/2017 18:00,9150,117,728,642,7740,2580,268,4520,281,442,3000,390,36,2460,102,967,204,1010,246,454.9999992,297,92.9999997,460.0000008,38.99999985,1467.11,1461
5/24/2017 19:00,9240,133,736,642,7740,2610,268,4470,281,442,3000,390,36,2470,100,977,198,1000,246,455,301,93,451.0000006,39.99999985,1467.14,1461.01
5/24/2017 20:00,9150,138,728,642,7740,2600,268,4440,276,442,3000,390,35,2480,100,986,201,988,252,466,301,94,451.0000008,42,1467.17,1461.01
5/24/2017 21:00,9150,142,713,642,7740,2610,268,4410,271,442,3000,390,35,2490,102,995,198,988,268,475.9999992,301,94,446,42.99999985,1467.19,1461.01
5/24/2017 22:00,9150,138,705,642,7740,2610,268,4410,266,442,3020,390,36,2520,104,1000,204,1020,305,480.9999991,301,94,446,43.9999997,1467.22,1461.02
5/24/2017 23:00,9240,138,690,642,7740,2640,268,4440,269,451,3020,390,37,2560,109,1010,201,1060,346,487,300.9999994,94,451,46.99999985,1467.23,1461.04
5/25/2017 0:00,9240,146,682,647,7770,2660,271,4390,273,451,3030,400,38,2570,109,1020,201,1150,411,497.9999992,304.9999994,94,459.9999992,50.99999985,1467.26,1461.05
5/25/2017 1:00,9330,146,675,647,7740,2690,271,4440,278,451,3020,400,39,2580,111,1030,206,1200,458,508,305,94,473.9999985,56.99999955,1467.29,1461.04
5/25/2017 2:00,9330,146,667,658,7740,2690,271,4440,285,451,3030,405,39,2590,113,1040,212,1260,513,524.9999991,310,94,502.9999977,63.9999994,1467.32,1461.06
5/25/2017 3:00,9430,146,660,675,7810,2710,271,4410,290,460,3060,410,40,2600,116,1040,225,1360,600,547.9999974,313.9999994,95,532.9999962,68.9999994,1467.35,1461.09
5/25/2017 4:00,9430,151,667,687,7850,2720,275,4470,308,474,3080,410,41,2610,118,1060,251,1620,756,582.9999974,318,97,589.9999943,78.9999994,1467.4,1461.11
5/25/2017 5:00,9430,156,705,710,8000,2750,279,4440,332,488,3110,415,43,2630,123,1080,275,1950,1100,618.9999953,326.9999994,96.99999985,684.999992,93.99999742,1467.44,1461.13
5/25/2017 6:00,9620,182,852,758,8110,2770,283,4440,351,497,3140,415,44,2690,128,1110,375,2560,1560,674.9999961,331.9999992,101.9999998,801.9999912,126.9999976,1467.52,1461.18
5/25/2017 7:00,9620,219,1260,873,8230,2800,288,4550,376,521,3170,429,46,2780,134,1140,567,3210,1820,746.9999918,340.9999994,101,942.9999871,156.9999968,1467.51,1461.22
5/25/2017 8:00,9720,276,1820,1050,8380,2850,292,4520,414,541,3210,433,48,2880,142,1180,789,3870,1940,760.9999989,686.9999991,168.9999907,1119.999988,188.9999979,1467.62,1461.25
5/25/2017 9:00,9910,355,2160,1140,8530,2880,296,4550,440,566,3250,438,51,3020,150,1220,940,4240,1800,767.999969,1049.999998,200,1249.999992,232.9999951,1467.67,1461.29
5/25/2017 10:00,10100,377,2260,1210,8800,2900,309,4630,478,597,3290,443,55,3270,161,1250,1060,4350,1670,1389.999951,1039.999998,200,1339.999994,302.9999974,1467.71,1461.34
5/25/2017 11:00,10300,386,2350,1280,8960,2910,340,4650,512,634,3320,452,59,3680,172,1300,1120,4400,1550,1539.999998,1040,203.0000005,1399.999998,310.9999986,1467.75,1461.4
5/25/2017 12:00,10400,382,2530,1430,9110,2950,367,4730,561,689,3340,461,63,4320,195,1370,1170,4460,1500,1510.000002,1040.000002,200,1400,303.0000026,1467.81,1461.47
5/25/2017 13:00,10600,359,2740,1640,9230,2980,372,4730,610,776,3350,466,68,5150,225,1450,1180,4600,1510,1500.000003,1030,200,1380.000003,277.0000012,1467.86,1461.53
5/25/2017 14:00,10900,342,2950,1850,9270,3060,381,4840,683,883,3370,475,73,6050,269,1540,1180,4770,1450,1490,1030,200,1330.000002,261,1467.91,1461.59
5/25/2017 15:00,11300,328,3150,2010,9230,3110,400,4840,769,1010,3400,485,80,6850,316,1680,1140,4820,1350,1460,1469.999918,200,1289.999995,233.0000024,1467.91,1461.63
5/25/2017 16:00,11800,309,3290,2090,9190,3160,420,4920,876,1120,3440,500,84,7480,349,1840,1090,4770,1280,1459.999954,1580,200,1320.000005,225,1467.91,1461.68
5/25/2017 17:00,12000,295,3360,2130,9900,3230,430,5030,1020,1240,3470,514,88,7920,369,1990,1040,4690,1200,1990,1569.999998,200,1260.000006,210.0000011,1467.92,1461.72
5/25/2017 18:00,12600,290,3360,2460,10600,3040,420,5090,1150,1350,3500,530,93,8240,387,2110,1000,4710,1120,1980.000002,1580,200,1200.000006,203.0000011,1467.91,1461.76
5/25/2017 19:00,12900,290,3410,2760,11600,4580,396,5250,1270,1430,3570,545,97,8500,402,2230,975,4710,1070,1989.999997,1590,200,1140.000003,196,1467.88,1461.8
5/25/2017 20:00,13900,323,3540,2950,12000,4140,376,5340,1340,1450,3640,556,106,8760,402,2410,935,4640,1010,1970,1590.000002,200,1090.000005,189,1467.85,1461.84
5/25/2017 21:00,13900,347,3520,3160,12100,3820,367,5480,1380,1410,3790,595,114,8960,402,2600,925,4500,962,1990.000002,1580,200,1050.000002,182,1467.83,1461.87
5/25/2017 22:00,13900,368,3680,3330,12100,3740,362,5620,1410,1380,4070,606,123,9110,405,2820,911,4350,930,1970,1590.000002,200,1010.000004,176,1467.79,1461.91
5/25/2017 23:00,14100,377,3670,3440,12000,3840,372,5760,1420,1330,4600,641,139,9220,390,3040,882,4220,891,1979.999997,1570.000002,200,965.0000022,176.0000009,1467.75,1461.94
5/26/2017 0:00,14300,364,3540,3520,11900,4060,391,6020,1410,1280,5440,676,146,9360,381,3340,863,4190,861,1959.999998,1579.999998,200,929.0000022,169.0000011,1467.71,1461.97
5/26/2017 1:00,14800,351,3380,3570,11800,4240,425,6230,1390,1230,6450,706,151,9530,372,3890,849,4240,839,1969.999998,1579.999998,200,902.000002,169,1467.67,1461.99
5/26/2017 2:00,15200,333,3230,3600,11600,4370,466,6460,1380,1180,7390,729,148,9700,361,4890,833,4270,818,1960.000002,1580,200,874.000002,163.0000009,1467.63,1462.02
5/26/2017 3:00,15900,414,3130,3650,11500,4470,509,6690,1380,1140,8080,760,151,9850,349,6220,816,4260,797,1950.000006,1580.000002,200,854.000002,163.0000005,1467.57,1462.06
5/26/2017 4:00,16800,418,3040,3680,11500,4580,526,6890,1400,1100,8720,785,151,9970,332,7360,794,4200,783,1949.999998,1579.999998,200,834.0000011,160.0000005,1467.53,1462.09
5/26/2017 5:00,17500,377,2970,3660,11600,4660,526,7090,1430,1080,9130,823,146,10300,321,8200,767,4140,769,1950.000003,1580.000002,200,821.0000011,157,1467.47,1462.1
5/26/2017 6:00,18400,347,2900,3600,11700,4720,520,7320,1470,1080,9410,869,139,11000,308,8710,746,4080,756,1940.000002,1580,200,821,153.9999995,1467.42,1462.14
5/26/2017 7:00,19100,309,2830,3470,11900,4780,515,7560,1510,1120,9730,923,136,12000,297,8970,726,4030,742,1940.000002,1580,200,815,151.0000005,1467.37,1462.16
5/26/2017 8:00,19600,286,2740,3340,12100,4860,498,7700,1540,1170,9930,993,134,13000,287,9040,715,3970,736,1950.000002,1040.00004,200,815,151,1467.34,1462.19
5/26/2017 9:00,20000,276,2640,3190,12300,4930,482,7940,1560,1220,10100,1050,136,13800,279,9020,700,3940,723,1700.000063,1010,200,821.0000009,148,1467.34,1462.21
5/26/2017 10:00,20500,265,2490,3010,12400,5030,466,8210,1570,1240,10300,1100,134,14300,274,8910,694,3880,716,1370.000002,1010,200,815,148,1467.34,1462.24
5/26/2017 11:00,20700,260,2340,2860,12700,5220,456,8460,1560,1210,10500,1150,132,14600,266,8740,678,3820,703,1360,1010,200,820.9999991,148,1467.32,1462.25
5/26/2017 12:00,20500,255,2160,2710,12900,5550,445,8920,1530,1190,10800,1310,127,14600,261,8520,661,3810,703,1369.999998,1010,200,821,148,1467.32,1462.28
5/26/2017 13:00,20400,240,2010,2570,13200,6010,435,9480,1480,1140,11100,1620,123,14600,261,8290,650,3770,691,1360.000002,1010,200,815,148.0000008,1467.31,1462.31
5/26/2017 14:00,20100,229,1900,2450,13400,6460,425,10200,1420,1120,11600,1850,121,14400,264,8060,639,3740,678,1370.000002,1010,198.0000003,815,143,1467.29,1462.32
5/26/2017 15:00,20100,219,1780,2340,13800,7400,420,11100,1350,1080,12400,1950,118,14200,264,7840,634,3690,672,1350.000002,1010.000003,198.0000003,802.0000009,143.0000008,1467.28,1462.34
5/26/2017 16:00,20000,203,1680,2240,14300,9940,415,12000,1280,1050,13500,2000,116,14000,261,7640,618,3640,666,1360.000003,997.9999969,198,789.000002,138,1467.29,1462.37
5/26/2017 17:00,20000,198,1600,2140,14900,14400,410,12800,1210,1030,14500,2050,114,13700,259,7450,608,3510,653,1350.000002,1010,198,770.0000011,138.0000009,1467.27,1462.38
5/26/2017 18:00,19900,193,1540,2060,15800,18300,405,13400,1150,997,15200,2130,112,13500,254,7260,602,3300,647,1359.999998,1010,198,764,138,1467.26,1462.41
5/26/2017 19:00,19800,188,1470,1980,17900,21100,396,14000,1090,984,15800,2250,110,13200,249,7090,592,3110,647,1349.999998,1010,198,752.0000009,132,1467.25,1462.42
5/26/2017 20:00,19500,182,1440,1900,21800,23000,386,14500,1040,958,16200,2370,108,13000,244,6910,582,2990,641,1350.000002,1010,198,745.0000011,132,1467.23,1462.43
5/26/2017 21:00,19400,177,1360,1830,26000,24000,381,14700,1000,945,16400,2430,106,12700,237,6760,572,2920,635,1340.000002,1010,198,739.0000009,132.0000008,1467.22,1462.45
5/26/2017 22:00,19200,171,1340,1770,29700,24500,372,15100,963,933,16500,2430,104,12500,230,6620,567,2880,623,1350.000002,1010,198,727.0000009,127,1467.2,1462.47
5/26/2017 23:00,19200,171,1310,1710,32400,24900,367,15400,926,920,16500,2430,102,12200,223,6480,562,2850,623,1340,1010.000002,198,721.0000009,127,1467.18,1462.48
5/27/2017 0:00,19200,171,1270,1650,34300,24900,362,15600,895,902,16400,2380,100,11900,218,6380,551,2840,618,1340,1010,198,703.0000009,127,1467.17,1462.5
5/27/2017 1:00,19400,166,1240,1600,35800,24700,358,16000,864,889,16200,2330,97,11700,214,6260,546,2800,612,1339.999998,1010,198,697,122.0000008,1467.15,1462.51
5/27/2017 2:00,19400,166,1200,1560,36700,24500,349,16500,840,877,16000,2290,97,11400,207,6180,534,2760,606,1340,1010,198,685.0000009,122,1467.13,1462.52
5/27/2017 3:00,20000,156,1180,1510,37300,24300,344,17100,815,865,15700,2230,93,11100,203,6100,534,2750,600,1340,1010,198,680,122,1467.11,1462.54
5/27/2017 4:00,20800,151,1150,1470,37700,23900,340,17800,793,847,15400,2180,91,10900,201,6030,529,2720,594,1340,1010,198,674.0000009,118,1467.09,1462.55
5/27/2017 5:00,22500,146,1130,1430,38000,23600,335,18400,766,829,15100,2140,90,10700,197,5960,529,2700,594,1340,1010,198,668.0000009,118,1467.07,1462.56
5/27/2017 6:00,25500,138,1110,1400,38100,23200,335,18900,747,817,14800,2100,88,10600,192,5890,518,2670,583,1340,1010,198,657,118,1467.04,1462.57
5/27/2017 7:00,29300,133,1100,1370,38195,22700,331,19400,726,805,14500,2060,88,10400,188,5800,512,2670,577,1340.000002,1010,197.9999997,651.0000009,118,1467.02,1462.58
5/27/2017 8:00,32900,129,1080,1340,38425,22400,326,19700,707,794,14300,2030,86,10300,186,5720,501,2670,577,1360,1020,200,684.9999992,118,1467.05,1462.6
5/27/2017 9:00,36100,129,1060,1320,38717,21800,322,20000,689,782,14000,1990,84,10200,184,5630,496,2640,577,1380.000002,1030,200,702.9999981,118,1467.05,1462.62
5/27/2017 10:00,38600,129,1050,1280,39001,21300,317,20200,677,776,13700,1960,83,10100,180,5550,501,2630,577,1380,1029.999998,200,744.9999961,118,1467.03,1462.63
5/27/2017 11:00,40700,133,1040,1260,39205,20700,317,20200,659,770,13400,1940,83,9970,180,5450,501,2640,583,1390.000002,1040,200,820.9999949,118,1467.04,1462.66
5/27/2017 12:00,42100,138,1030,1240,39257,20200,313,20100,646,770,13100,1900,83,9870,178,5370,501,2610,583,1390.000002,1029.999998,200,841,118,1467.03,1462.68
5/27/2017 13:00,43200,151,1020,1220,39086,19400,309,19900,634,770,12900,1880,81,9760,176,5280,512,2610,583,1390.000002,1020,200,848,113,1467.04,1462.69
5/27/2017 14:00,44000,156,1010,1200,38700,18800,304,19800,625,764,12600,1860,81,9640,174,5190,529,2610,577,1390,1010,200,841,113,1467.05,1462.72
5/27/2017 15:00,44500,156,999,1190,38300,18200,304,19600,616,752,12400,1830,80,9530,174,5120,551,2600,583,1380.000002,1009.999998,200,834.0000011,113,1467.04,1462.74
5/27/2017 16:00,45100,166,999,1170,37500,17500,300,19300,600,747,12200,1800,80,9430,172,5030,577,2630,577,1380.000002,1020,200,828,113,1467.05,1462.76
5/27/2017 17:00,46200,161,989,1160,37200,17000,304,19000,591,741,12100,1770,78,9320,170,4920,597,2670,572,1380.000002,1020.000002,200,821.000001,113,1467.05,1462.78
